mainstem,head,out,provider
1677104,2310591,2310455,2
1682374,2310117,2310525,2
1677343,2305161,2305273,2
1678355,2310119,2312913,2
1677095,2308357,2310515,2
1678836,2312917,2311963,2
1674736,6420366,6423148,2
1673552,6411690,3425742,2
1675171,6417888,6421368,2
1675343,6418676,6419404,2
1674732,6417592,6421874,2
1675026,6415190,6418720,2
1674178,6413944,6421266,2
1674802,6416210,6421020,2
1674584,6411776,6414250,2
1675179,6411878,6415552,2
1674705,6412868,6414614,2
1675625,6414222,6415146,2
1675992,6418350,6421920,2
1674949,6418504,6421246,2
1674448,6419854,6421570,2
1676113,6420186,6422498,2
1675632,6422606,6422850,2
1676864,6411700,6415440,2
1675287,6420942,6423160,2
1676870,6419052,6419186,2
1677912,6414054,6416302,2
1676364,6412932,6415516,2
1675994,6420234,6423158,2
1675983,6416560,6421916,2
1677599,6415648,6415676,2
1679341,6411698,6415432,2
1675481,6421628,6421834,2
1677604,6418430,6418684,2
1675627,6412638,6415526,2
1677588,6413510,6414192,2
1678796,6420450,6423140,2
1677312,6415112,6414806,2
1675556,6419894,6421300,2
1676220,6415218,6417868,2
1677064,6414090,6414702,2
1676357,6415220,6415052,2
1678315,6419846,6420774,2
1676867,6416112,6413868,2
1677078,6413882,6413862,2
1676103,6412642,6415492,2
1676099,6414758,6415716,2
1676832,6447862,6447696,2
1676083,6445510,6447662,2
1675222,6445912,6447650,2
1676085,6445184,6445746,2
1676339,6444986,25327260,2
1675340,6442550,25327244,2
1678702,6442502,6422238,2
1675617,6442160,6442760,2
1675977,6442460,6442438,2
1676839,6442412,6442434,2
1677876,6442306,6442418,2
1675788,6442040,6444302,2
1677048,6442006,6444266,2
1674284,6441634,6451774,2
1676210,6443596,6443412,2
1676344,6443226,6443414,2
1675619,6443682,6444360,2
1676093,6443800,6444300,2
1676092,6443884,6422222,2
1676662,6447268,6445760,2
1678262,6447298,6447326,2
1677890,6442092,6442200,2
1677041,6445682,6445804,2
1679914,6445194,6445262,2
1677281,6445014,6445062,2
1674100,6456681,6460801,2
1676479,6457735,6460913,2
1677538,6457081,6457449,2
1675335,6457519,6460171,2
1673964,6456595,6460901,2
1675784,6457285,6458239,2
1675470,6457055,6458205,2
1677272,6456759,6457123,2
1676476,6456779,6457281,2
1675220,6457527,6459805,2
1677851,6460339,6460417,2
1676331,6460125,6460295,2
1675274,3422504,3424508,2
1675967,3422474,3424490,2
1675534,3422230,3424524,2
1675333,3424150,3426822,2
1677260,3422028,3422238,2
1677837,3425586,3425704,2
1681832,3424542,3423996,2
1683482,3424330,166744256,2
1674647,3515056,3425740,2
1674237,6468416,6472002,2
1674938,6468654,6471806,1
1676322,6469128,6471684,1
1677517,6468472,6469894,2
1678634,6468430,6468618,2
1675960,6468522,6469948,2
1674441,6468676,6471690,2
1675686,6469986,6470060,2
1675685,6469422,6470110,2
1677510,6470142,6469672,2
1678621,6471750,6471768,2
1678180,6471796,6471994,2
1676318,6468914,6470056,2
1678638,6469966,25727255,2
1676470,6469216,6469458,2
1676071,6470566,6471746,2
1676466,6470346,6469868,2
1683442,6471968,6471970,2
1679149,3516372,3516496,2
1676062,3516234,3516450,2
1677009,3516418,3516836,2
1686024,3516810,3516820,2
1678175,3516880,3516850,2
1675956,3516582,3517840,2
1677506,3516798,3516838,2
1677504,3516258,166758847,2
1681708,3516502,3516494,2
1676617,2296158,2297306,2
1676456,2293114,2293138,2
1675953,2293930,2301140,2
2533236,2297766,2297862,2
1676177,2298782,2299032,2
1674724,2298318,2301126,2
1676455,2296176,2298948,2
1680567,2297826,2298966,2
1677500,2293872,2293182,2
1676793,2296880,2297472,2
1677495,2292896,2293162,2
1678167,2296802,2297160,2
1678602,2296790,2301142,2
1678165,2297150,2301146,2
1676058,2297004,2301152,2
1678163,2293858,2293168,2
1675016,2292792,2293126,2
1676999,2292826,2292708,2
1677230,2297164,2301156,2
1678581,2296180,2297442,2
1677229,2298904,2299138,2
1673936,2130732,2135852,2
1675389,2131258,2134056,2
1675109,2134340,2133540,2
1690897,2133508,2133508,2
1676604,2134206,2135144,2
1676055,2135556,2135644,2
1676610,2135214,2135726,2
1676787,2130648,2130924,2
1677483,2131260,2130972,2
1677222,2131036,27141507,2
1681646,2133296,2134054,2
1678146,2135294,2135736,2
1676783,2134366,2135102,2
1678566,2134396,2134070,2
1676449,2134328,2134178,2
1681633,2133372,2134112,2
1679111,2134302,2134062,2
1677224,2130822,2133218,2
1679736,2134308,2134072,2
2533263,2077583,2078119,2
2533298,2077609,2077343,2
2533374,2077591,2077591,2
2533288,2077603,2077673,2
2533382,2078083,2078079,2
2533388,2078085,2077997,2
2533330,2078073,2078073,2
2533457,2178747,2179363,2
2533509,2178669,2179329,2
2533831,2178661,2179299,2
2533535,2178989,2179091,2
2533991,2178903,2179057,2
2533998,2178333,2178941,2
2533565,2177555,2179049,2
2533581,2179755,2182081,2
2533954,2178391,2179073,2
2533904,2178447,2179145,2
2533799,2180539,2180727,2
2533626,2178397,2178407,2
2533776,2178715,2179283,2
2534245,476403,478959,2
2534249,476525,478581,2
2534418,476089,478975,2
2534444,476221,477029,2
2534099,476423,478529,2
2534310,476109,478983,2
2534588,476415,478985,2
2534594,476259,476501,2
2534663,894801,898449,2
2535207,897499,897991,2
2534785,897729,897903,2
2534917,897201,897889,2
2535030,896461,896885,2
2534878,895137,896919,2
2535096,896151,896835,2
2534977,894217,894309,2
2535090,894469,894263,2
2535022,893787,894045,2
2534863,892065,894915,2
2534965,893453,894843,2
2534914,893415,893765,2
2534844,893551,894967,2
2535006,894503,896005,2
2534951,894637,896263,2
2535057,894003,894259,2
2534906,894515,896505,2
2534992,898237,897771,2
2534979,896145,896887,2
2534929,896025,896795,2
2536685,788754,800351,2
2536814,791010,791494,2
2536821,789174,788896,2
2536907,788762,788890,2
2536746,788984,792122,2
2536773,788942,792086,2
2536718,789016,791824,2
2536824,790008,791304,2
2536798,793258,793924,2
2536854,793484,794036,2
2536827,793442,793992,2
2536862,788858,792046,2
2537690,798961,800863,2
2537702,799159,800715,2
2537833,2169937,2172729,2
2537993,2171927,2171277,2
2537874,2170341,2171199,2
2537909,2170347,2171937,2
2537939,2169975,2171041,2
2538056,2171069,2171921,2
2537894,2171147,2172267,2
2538042,2172093,2171471,2
2538014,2171999,2171395,2
2537881,2172135,2174099,2
2537970,2172653,2172545,2
2537961,2171115,2171313,2
2537969,2172027,2172129,2
2538656,10853973,10853999,2
2538584,10853405,10853991,2
2538676,10854043,10854255,2
2538842,2184559,2245123,2
2539919,2189363,2189743,2
2539443,2188217,2188659,2
2540041,2189251,2189571,2
2540040,2189211,2188737,2
2539163,2184539,2187903,2
2539712,2187661,2189519,2
2540053,2185451,2186883,2
2540038,2184769,2185153,2
2539635,2184985,2186393,2
2539680,2184541,2186243,2
2539820,2184779,2186349,2
2539418,2185093,2187283,2
2539657,2186491,2185951,2
2540035,2187309,2189531,2
2539213,2185705,2189885,2
2539656,2186025,2187353,2
2539714,2185613,2187315,2
2539495,2187675,2187909,2
2539697,2187377,2187713,2
2539893,2187071,2187479,2
2540042,2188067,2189533,2
2539981,2188685,2189887,2
2539304,2187621,2189813,2
2540048,2188709,2189327,2
2539982,2187869,2188703,2
2539608,2190791,2189171,2
2540277,2188947,2188795,2
2540524,2189019,2189577,2
2538942,2207720,2212358,2
2539848,2214278,2212362,2
2540093,2213688,2213910,2
2539855,2212196,2213602,2
2539770,2209312,2210982,2
2539312,2208658,2209250,2
2539853,2208594,2210720,2
2539850,2207820,2208590,2
2540086,2208554,2208924,2
2539623,2208756,2209460,2
2539546,2208968,2210984,2
2540084,2209864,2210280,2
2539194,2209138,2213442,2
2539624,2209076,2210996,2
2539450,2209274,2213310,2
2540366,2211466,2211592,2
2539898,2211570,2213348,2
2539862,2211618,2213470,2
2539332,2214938,2214988,2
2539735,2214104,2214046,2
2539673,25289775,2214244,2
2540157,2214912,2213808,2
2539852,2208694,2209080,2
2539649,25289747,25289781,2
2539896,2217160,166758946,2
2539774,2217452,2217072,2
2539702,2214452,2214238,2
2539510,2241027,2245081,2
2541369,2244403,2244249,2
2539185,2238675,2244523,2
2539721,2240733,2242275,2
2540219,2241747,2242297,2
2539752,2240393,2242367,2
2540059,2242373,2242131,2
2539385,2238621,2242101,2
2539937,2238805,2241595,2
2539797,2241447,2248059,2
2539839,2238723,2238895,2
2539665,2240435,2242033,2
2539286,2242869,2242163,2
2540582,2240521,2241743,2
2539524,2243677,2242967,2
2539318,2243061,2242171,2
2539694,2240757,2241853,2
2539666,2243301,2248061,2
2540070,2241695,2242151,2
2539831,2241527,2242077,2
2540416,2241691,2241759,2
2540304,2241749,2240683,2
2540987,2241989,2242341,2
2538748,2245069,2245041,2
2540998,2242245,2241963,2
2538749,2241097,2245037,2
2540129,25290715,25290699,2
2545920,2372863,800227,2
2546625,2372967,2376053,2
2547095,2376569,2376671,2
2546778,2378903,2378931,2
2547094,2376603,2376691,2
2546174,2322238,2378879,2
2546831,2323536,2324676,2
2546667,2322192,2323646,2
2546894,2322516,2323674,2
2546611,2322754,2323278,2
2546931,2323224,2323462,2
2546165,2401551,2402707,2
2546222,2399325,2402433,2
2546857,2399291,2401065,2
2547080,2399365,2401067,2
2546522,2399351,2400891,2
2546926,2399477,2401149,2
2546772,2399699,2400641,2
2546867,2399809,2400671,2
2546823,2399971,2400769,2
2546968,2399833,2400687,2
2546647,2402203,2402511,2
2546883,2402439,2402613,2
2547231,2399899,2400341,2
2546798,2400795,2402209,2
2546770,2402035,2402141,2
2546722,2409808,2409952,2
2546746,2408874,2413724,2
2546915,2412280,2412656,2
2546316,2409326,2413352,2
2546962,2412634,2413096,2
2546689,2412154,2413786,2
2546545,2412616,2415544,2
2547007,2412964,2413298,2
2546875,2413184,2413422,2
2546534,2410082,2413238,2
2546246,2409190,2413988,2
2546812,2410052,2409940,2
2547126,2409254,2409474,2
2546952,2410758,2411156,2
2546221,445312,448684,2
2547044,445346,445554,2
2546702,445860,445916,2
2546759,445724,445906,2
2546811,446106,448482,2
2546616,446098,448542,2
2547104,447800,448498,2
1701582,12193200,12196962,2
1703420,12193472,12194026,2
1709802,12193746,12194046,2
1707465,12194460,12193604,2
1706825,12193130,12193218,2
1708705,12193324,12192594,2
1712086,12191966,12192604,2
1712085,12192138,12192950,2
1702378,12191902,12193830,2
1706047,12194758,12193738,2
1711206,12194726,12193946,2
1709795,12194770,12194156,2
1699667,6478361,18524217,2
1703193,6480359,6478961,2
1706285,6480713,6479265,2
1708700,6480741,6480371,2
1704105,6478969,6479599,2
1708236,6480353,6479159,2
1711197,6478891,6478447,2
1707124,6477657,6478011,2
1707125,6477653,6479653,2
1713078,6477761,6477889,2
1713092,6480805,6480527,2
1711199,6480107,6480277,2
1710442,6478663,6479107,2
1704924,6488080,6486430,2
1705088,6486792,6489908,2
1703339,6486682,6489892,2
1710441,6486670,6488698,2
1706816,6487104,6489208,2
1707121,6489510,6489214,2
1707822,6488218,6489914,2
1700968,6494338,15823185,2
1710406,6499978,6500424,2
1703495,6501752,6499270,2
1706800,6500768,6498008,2
1706271,6500788,6499102,2
1705257,6500814,6499090,2
1703874,6497366,6498938,2
1706272,6500682,6499008,2
1709763,6498646,6497778,2
1711171,6497466,6497250,2
1706812,6496456,6496726,2
1706811,6495336,6496068,2
1703770,6494506,6496108,2
1709195,6494464,6495488,2
1705254,6494680,6496446,2
1707813,6495462,6495748,2
1706274,6498504,6496614,2
1705437,6496050,6505968,2
1707105,6501522,6500118,2
1708226,6500076,6500348,2
1709182,6496786,6498966,2
1708224,6496600,6498918,2
1707817,6498550,6499078,2
1707811,6497256,6498662,2
1707107,6500772,6499114,2
1714233,6500764,6498306,2
1702556,15824753,15823675,2
1708656,15824943,15824243,2
1704758,15822521,15823491,2
1703189,15824515,15823495,2
1707428,15822597,15822145,2
1708661,15820967,15823253,2
1701712,15818857,15823503,2
1707794,15818911,15819303,2
1707431,15818887,15819159,2
1709748,15819235,15819221,2
1712004,15819299,15819295,2
1706266,15819523,15821103,2
1702606,15819209,15823367,2
1704919,15819801,15820319,2
1709178,15822891,15821119,2
1708209,15821077,15823471,2
1705077,15824317,15822749,2
1710403,15819757,15819791,2
1712997,15822629,15822037,2
1709751,15820623,15823267,2
1708205,15819457,15820459,2
1708657,15822467,15823603,2
1708655,15824949,15824639,2
1708198,15822541,15824123,2
1702372,22205159,22206813,2
1701919,22201369,26132751,2
1706253,22205111,22204431,2
1709162,22205139,22204551,2
1711120,22202173,22202141,2
1710380,22205087,22202013,2
1709143,22201419,22201639,2
1707415,22204073,26132731,2
1705239,22202305,26132683,2
1703975,22201091,26132661,2
1704909,22201105,22201493,2
1712946,22201595,22201375,2
1712947,22202435,22199823,2
1703762,22201001,22199695,2
1701563,22198733,26132881,2
1701596,22197915,26132867,2
1702759,22203857,26132597,2
1708650,22203015,26132585,2
1707790,22204699,22203627,2
1708181,22203963,26132831,2
1707093,22204021,26132627,2
1709728,22203739,26132699,2
1709157,22204673,26132719,2
1703868,22204089,22206713,2
1707424,22206213,22204517,2
1708635,22201957,22204377,2
1709158,22206327,22206037,2
1711092,22206053,26132797,2
1712935,22205917,26132763,2
1709724,22200569,26132579,2
1707789,22198709,22200529,2
1710366,22202951,22200451,2
1714125,22201911,22202035,2
1708632,22204099,22204577,2
1707763,22275932,22281114,2
1704207,22275654,22281106,2
1706500,22274928,22276428,2
1702097,22271386,22281092,2
1707767,22273054,22274354,2
1709690,22274878,22274388,2
1704209,22272494,22281084,2
1708169,22272764,22276348,2
1707769,22272404,22273556,2
1707770,22272080,22273540,2
1704210,22271976,22273354,2
1711912,22272036,22271784,2
1709695,22271246,22271532,2
1704087,22271068,22273410,2
1711077,22271076,22273194,2
1706776,22271892,22273510,2
1704748,22271736,22273626,2
1709684,22272134,22272506,2
1706242,22272744,22273586,2
1708610,22272994,22272708,2
1706505,22274154,22276356,2
1706249,22275088,22276458,2
1705803,22275388,22276518,2
1708628,22275862,22276596,2
1708172,22271308,22271794,2
1711915,22276084,22276658,2
1710332,22272810,22274392,2
1707772,22273292,22271426,2
1701686,21675248,21687088,1
1701630,15808145,15812175,2
1708603,15811993,15811959,2
1710310,15811967,15811811,2
1707070,15810111,15810729,2
1711040,15810929,15810701,2
1706493,15809849,15811455,2
1710308,15809587,15810709,2
1712891,15810413,15811873,2
1700481,15808121,21686968,2
1712885,15810289,15810285,2
1709113,15809469,15809201,2
1706768,15809299,15808971,2
1706240,15809225,15809915,2
1708604,15812093,15810427,2
1710320,15812201,15812129,2
1712876,15809697,15810009,2
1711055,15811429,15811707,2
1709670,15809939,15810471,2
1708608,15812111,15812231,2
1710315,15808771,15808943,2
1711052,15809633,15809503,2
1710316,15808107,15808827,2
1709110,15809167,15809489,2
1701531,22038059,22038777,2
1702094,22037951,22038019,2
1706007,22037083,22037749,2
1711868,22037313,22037837,2
1703658,22037007,22038509,2
1707384,22037607,22036939,2
1712844,22036761,22036725,2
1706231,22035471,22035687,2
1709095,22035473,22035615,2
1707060,22034303,22035813,2
1711027,22034827,22034515,2
1707748,22034891,22038501,2
1703567,22034421,22042677,2
1707388,22035507,22035117,2
1712857,22035799,22035363,2
1707059,22035767,22035695,2
1707391,22035709,22035571,2
1717212,22034631,22034849,2
1710304,22039485,22038759,2
1712861,22039353,22038795,2
1706230,22039237,22042695,2
1707063,22039193,22038739,2
1705407,22039137,22035427,2
1719512,22037427,22038751,2
1706232,22038259,22038805,2
1707040,21719016,21719314,2
1702330,21717028,21719276,2
1707367,21719120,21717474,2
1703656,21717592,21715780,2
1704455,21717094,21716088,2
1707041,21716722,21716448,2
1703174,21716706,21717818,2
1703107,21716224,21717800,2
1701778,21712178,21717738,2
1704077,21714668,21715080,2
1705783,21712392,21717886,2
1702408,21711608,21724680,2
1709641,21713150,21712022,2
1708131,21711640,21713198,2
1705785,21713674,21724676,2
1706225,21714168,21717772,2
1704733,21713784,21717784,2
1703177,21713732,21719284,2
1707721,21716650,21716234,2
1710998,21714726,21717288,2
1707727,21715656,25810651,2
1707369,21712938,21717226,2
1708123,21716804,21716090,2
1708119,21718998,21719292,2
1705767,21683660,21687454,2
1701776,21688942,21687374,2
1706206,21684640,21683016,2
1703242,21686334,21683352,2
1702223,21686006,21687184,2
1704446,21685922,21686674,2
1705212,21685620,21686660,2
1711798,21681638,21686978,2
1704716,21676018,21697490,2
1711800,21677080,21677226,2
1703649,21675874,21687078,2
1707034,21676394,21686460,2
1702404,21675686,21687150,2
1709605,21680846,21687260,2
1711799,21676490,21677894,2
1710207,21677378,21687064,2
1706721,21677470,21687026,2
1709046,21684920,21683116,2
1704880,21676354,21688832,2
1703740,21677060,21688824,2
1708553,21675396,21675640,2
1705388,21675994,21680944,2
1708551,21675338,21675676,2
1702405,21675592,21687094,2
1707352,21677278,21687226,2
1706722,21677544,21687218,2
1708545,21685910,21686874,2
1702029,21686304,21687510,2
1706728,21683122,21682980,2
1708098,21685716,21684972,2
1707346,21684216,21686750,2
1708539,21684638,21683182,2
1706456,21683198,21687502,2
1706202,21683346,21687424,2
1707698,21687818,21688864,2
1709022,21661400,21662430,2
1700577,21654002,21662556,2
1702186,21659212,21662286,2
1704872,21659480,21661774,2
1707332,21660326,21660744,2
1709556,21661038,21662048,2
1707002,21659214,21662166,2
1702909,21656066,21658272,2
1703950,21659210,21657852,2
1706191,21658992,21656316,2
1706712,21655810,21655844,2
1708076,21655506,21655846,2
1708075,21654428,21655416,2
1708512,21653988,21654230,2
1702287,21654260,21658116,2
1705969,21657628,21661798,2
1706449,21657304,21658234,2
1707011,21660098,21661910,2
1705030,21659862,21661866,2
1704306,21657734,21661842,2
1707688,21660950,21662152,2
1710192,21657380,21657854,2
1708521,21660640,21662004,2
1709000,21657248,25382393,2
1707333,21660678,21661976,2
1713832,21655990,21656014,2
1715180,21656054,21656194,2
1704564,21458570,21459174,2
1710865,21459114,21458496,2
1707661,21456076,21456784,2
1701515,21457762,21456698,2
1708490,21458810,21456274,2
1706184,21459122,21458138,2
1716852,21459040,21457104,2
1706990,21459044,21457458,2
1701799,21457120,21456612,2
1706702,21457416,21456924,2
1704566,21453290,21453166,2
1704706,21452998,21455046,2
1708495,21454646,21456610,2
1702088,21450478,21456644,2
1710178,21450728,21454578,2
1704567,21450474,21454120,2
1706995,21450764,21454448,2
1707667,21454356,21454800,2
1705371,21454358,21456688,2
1707672,21455068,21456786,2
1704568,21458544,21456800,2
1708506,21455234,21456562,2
1706441,21455280,21456148,2
1706440,21455204,21456180,2
1707674,21456088,21455972,2
1707322,21458826,21459198,2
1706430,21458968,21459204,2
1711702,21450632,21454328,2
1715164,21455316,21455624,2
1707307,21453666,21457750,2
1708057,21455784,21456662,2
1711708,21454534,21454910,2
1711707,21454476,21454678,2
1709545,21454290,21454280,2
1709541,21456934,21453696,2
1705361,18241699,18242685,2
